Time (sec),Irradiance (W/m2),Ambient Temp,Load power (W)
506340,0,13.9569539,50
506520,0,13.95926904,50
506700,0,13.96336178,50
506880,0,13.96918525,100
507060,0,13.97668985,100
507240,0,13.98582323,100
507420,0,13.99653025,100
507600,0,14.00875291,100
507780,0,14.02243033,100
507960,0,14.03749868,100
508140,0,14.05389117,200
508320,0,14.07153798,200
508500,0,14.0903662,200
508680,0,14.11029982,200
508860,0,14.13125966,600
509040,0,14.15316334,600
509220,0,14.1759252,600
509400,0,14.1994563,600
509580,0,14.22366434,600
509760,0,14.2484536,600
509940,0,14.27372494,0
510120,0,14.2993757,0
510300,0,14.32529971,0
510480,0,14.35138717,0
510660,0,14.37752466,0
510840,0,14.40359506,0
511020,0,14.42947751,50
511200,0,14.45504736,50
511380,0,14.48017612,50
511560,0,14.5047314,50
511740,0,14.52857689,50
511920,0,14.55157226,50
512100,0,14.57357317,50
512280,0,14.59443115,50
512460,0,14.6139936,100
512640,0,14.63210372,100
512820,0,14.64860046,100
513000,0,14.66331847,100
513180,0,14.67608804,100
513360,0,14.68673505,100
513540,0,14.69508092,100
513720,0,14.70094256,200
513900,0,14.70413229,200
514080,0,14.70445784,200
514260,0,14.70172223,200
514440,0,14.69572377,600
514620,0,14.68625597,600
514800,0,14.67310751,600
514980,0,14.65606217,600
515160,0,14.63489876,600
515340,0,14.60939111,600
515520,0,14.57930796,0
515700,0,14.54441294,0
515880,0,14.5044645,0
516060,0,14.45921587,0
516240,0,14.40841496,0
516420,0,14.35180435,0
516600,0,14.28912121,0
516780,0,14.22009724,0
516960,0,14.14445863,0
517140,0,14.06192596,0
517320,0,13.97221421,0
517500,0,13.87503263,0
517680,0,13.77008471,0
517860,0,13.65706814,0
518040,0,13.53567473,0
518220,0,13.40559033,0
518400,0,13.26649483,0
518580,0,13.11806201,0
518760,0,12.95995958,0
518940,0,12.79184903,0
519120,0,12.61338564,0
519300,0,12.42421836,0
519480,0,12.16871,50
519660,0,12.38549528,50
519840,0,12.58948029,50
520020,0,12.78105981,50
520200,0,12.96062382,50
520380,0,13.12855562,50
520560,0,13.28523185,50
520740,0,13.43102257,50
520920,0,13.56629133,100
521100,0,13.69139523,100
521280,0,13.80668498,100
521460,0,13.91250494,100
521640,0,14.00919323,100
521820,0,14.09708174,100
522000,0,14.17649625,100
522180,0,14.24775641,200
522360,0,14.31117588,200
522540,0,14.36706236,200
522720,0,14.41571762,200
522900,0,14.45743761,600
523080,0,14.4925125,600
523260,0,14.52122671,600
523440,0,14.54385903,600
523620,0,14.56068262,600
523800,0,14.57196511,600
523980,0,14.57796862,0
524160,0,14.57894986,0
524340,0,14.57516016,0
524520,0,14.56684554,0
524700,0,14.55424675,0
524880,0,14.53759935,0
525060,0,14.51713376,50
525240,0,14.49307529,50
525420,0,14.46564425,50
525600,0,14.43505595,50
525780,0,14.40152079,50
525960,0,14.36524431,50
526140,0,14.32642723,50
526320,0,14.28526553,50
526500,0,14.24195047,100
526680,0,14.19666869,100
526860,0,14.14960222,100
527040,0,14.10092856,100
527220,0,14.05082073,100
527400,0,13.99944732,100
527580,0,13.94697252,100
527760,0,13.89355623,200
527940,0,13.83935407,200
528120,0,13.78451741,200
528300,0,13.72919349,200
528480,0,13.67352542,600
528660,0,13.61765225,600
528840,0,13.56170899,600
529020,0,13.50582674,600
529200,0,13.45013264,600
529380,0,13.39474999,600
529560,0,13.33979828,0
529740,0,13.28539323,0
529920,0,13.23164686,0
530100,0,13.17866752,0
530280,0,13.12655996,0
530460,0,13.07542534,0
530640,0,13.02536133,50
530820,0,12.97646211,50
531000,0,12.92881847,50
531180,0,12.88251781,50
531360,0,12.83764419,50
531540,0,12.79427844,50
531720,0,12.75249811,50
531900,0,12.7123776,50
532080,0,12.67398816,100
532260,0,12.63739796,100
532440,0,12.60267211,100
532620,0,12.56987273,100
532800,0,12.539059,100
532980,0,12.51028716,100
533160,0,12.48361062,100
533340,0,12.45907996,200
533520,0,12.43674297,200
533700,0,12.41664474,200
533880,0,12.39882764,200
534060,0,12.38333143,600
534240,0,12.37019324,600
534420,0,12.35944768,600
534600,0,12.3511268,600
534780,0,12.34526023,600
534960,0,12.34187512,600
535140,0,12.34099628,0
535320,0,12.34264615,0
535500,0,12.34684486,0
535680,0,12.3536103,0
535860,0,12.36295812,0
536040,0,12.3749018,0
536220,0,12.38945266,50
536400,0,12.40661996,50
536580,0,12.42641086,50
536760,0,12.44883051,50
536940,0,12.47388209,50
537120,0,12.50156682,50
537300,0,12.53188404,50
537480,0,12.56483121,50
537660,0,12.60040395,100
537840,0,12.63859612,100
538020,0,12.67939981,100
538200,0,12.7228054,100
538380,0,12.7688016,100
538560,0,12.81737547,100
538740,0,12.86851249,100
538920,0,12.92219653,200
539100,0,12.97840998,200
539280,0,13.03713371,200
539460,0,13.09834713,200
539640,0,13.16202824,600
539820,0,13.22815363,600
540000,0,13.29669857,600
540180,0,13.36763698,600
540360,0,13.44094152,600
540540,0,13.51658359,600
540720,0,13.59453336,0
540900,0,13.67475985,0
541080,0,13.7572309,0
541260,0,13.84191324,0
541440,0,13.92877254,0
541620,0,14.01777338,0
541800,0,14.10887936,50
541980,0,14.20205307,50
542160,0,14.29725615,50
542340,0,14.39444932,50
542520,0,14.49359239,50
542700,0,14.59464434,50
542880,0,14.69756329,50
543060,0,14.80230658,50
543240,0,14.90883076,100
543420,0,15.01709166,100
543600,0,15.12704438,100
543780,0,15.23864335,100
543960,0,15.35184235,100
544140,0,15.46659453,100
544320,0,15.58285243,100
544500,10,15.70056806,200
544680,36.6960336,15.81969286,200
544860,46.94958331,15.94017776,200
545040,57.55695674,16.06197323,200
545220,68.50128682,16.18502926,600
545400,79.76607829,16.30929541,600
545580,91.33520147,16.43472085,600
545760,103.1928861,16.56125438,600
545940,115.3237151,16.68884442,600
546120,127.712619,16.81743909,600
546300,140.3448692,16.94698621,0
546480,153.2060727,17.07743332,0
546660,166.2821661,17.20872771,0
546840,179.5594095,17.34081645,0
547020,193.024381,17.47364641,0
547200,206.6639713,17.60716429,0
547380,184.9622766,17.74131662,50
547560,73.34751637,17.87604984,50
547740,40.77666749,18.01131025,50
547920,178.0836994,18.14704408,50
548100,81.3379588,18.28319753,50
548280,266.5604372,18.41971673,50
548460,218.8791812,18.55654781,50
548640,253.2941124,18.69363692,50
548820,167.2935576,18.83093022,100
549000,189.1087017,18.96837396,100
549180,133.1928743,19.10591443,100
549360,2.222759598,19.24349803,100
549540,65.26930195,19.38107128,100
549720,293.5613038,19.51858084,100
549900,286.4411217,19.65597353,100
550080,251.2331507,19.79319632,200
550260,333.4042493,19.93019643,200
550440,296.4289789,20.06692125,200
550620,397.8536661,20.20331844,200
550800,253.0370419,20.33933589,600
550980,1.493420458,20.47492179,600
551160,527.9751994,20.6100246,600
551340,542.6511761,20.74459311,600
551520,557.267151,20.87857643,600
551700,245.2040857,21.01192403,600
551880,517.3283186,21.14458572,0
552060,395.6959288,21.27651172,0
552240,177.9493511,21.40765264,0
552420,120.064566,21.53795949,0
552600,183.5681164,21.66738373,0
552780,129.7693631,21.79587727,0
552960,581.1553312,21.92339247,50
553140,327.1297689,22.04988218,50
553320,698.6829734,22.17529974,50
553500,712.2180895,22.299599,50
553680,725.6210273,22.42273435,50
553860,738.8868014,22.54466069,50
554040,752.0105685,22.66533351,50
554220,764.9876239,22.78470884,50
554400,777.8133983,22.90274329,100
554580,790.4834547,23.0193941,100
554760,802.9934853,23.13461907,100
554940,815.3393082,23.24837666,100
555120,827.5168649,23.36062595,100
555300,839.5222168,23.47132666,100
555480,851.3515428,23.58043918,100
555660,863.0011363,23.68792457,200
555840,874.4674025,23.79374456,200
556020,283.040237,23.89786159,200
556200,896.8361164,24.00023879,200
556380,907.7319096,24.10084002,600
556560,918.4310613,24.19962985,600
556740,928.9304966,24.2965736,600
556920,939.2272372,24.39163734,600
557100,949.3183993,24.48478787,600
557280,959.2011909,24.5759928,600
557460,968.8729099,24.66522047,0
557640,978.3309421,24.75244004,0
557820,987.5727588,24.83762143,0
558000,973.6793368,24.9207354,0
558180,910.182227,25.00175349,0
558360,567.1144361,25.08064806,0
558540,673.8652763,25.15739232,50
558720,988.3365497,25.23196029,50
558900,1038.351833,25.30432682,50
559080,1046.01613,25.37446765,50
559260,1053.446838,25.44235932,50
559440,1060.642117,25.50797928,50
559620,1067.600195,25.57130581,50
559800,1074.319366,25.63231808,50
559980,840.9851101,25.69099613,100
560160,101.7127368,25.74732089,100
560340,465.8897142,25.80127417,100
560520,517.9010363,25.85283868,100
560700,1074.685602,25.90199802,100
560880,179.1412061,25.9487367,100
561060,1114.534401,25.99304013,100
561240,1119.288548,26.03489463,200
561420,1123.791253,26.07428744,200
561600,1128.041417,26.1112067,200
561780,467.4722701,26.14564148,200
561960,1135.780002,26.17758178,600
562140,1139.266501,26.20701851,600
562320,740.7155967,26.23394351,600
562500,1145.469506,26.25834955,600
562680,562.4643764,26.28023033,600
562860,1150.640607,26.29958048,600
563040,1152.837421,26.31639556,0
563220,866.5496162,26.33067207,0
563400,92.34335199,26.34240744,0
563580,361.4365422,26.35160004,0
563760,130.7003429,26.35824915,0
563940,693.5710827,26.36235502,0
564120,567.3542056,26.36391881,50
564300,330.7065735,26.36294262,50
564480,742.4699097,26.35942948,50
564660,1160.851888,26.35338334,50
564840,1160.429499,26.3448091,50
565020,1159.743795,26.33371258,50
565200,1158.794731,26.32010051,50
565380,1157.582319,26.30398057,50
565560,1156.106625,26.28536133,100
565740,1154.36777,26.26425229,100
565920,1152.365929,26.24066388,100
566100,1150.101338,26.21460742,100
566280,1147.574285,26.18609515,100
566460,1144.78512,26.1551402,100
566640,1141.734251,26.1217566,100
566820,1138.422147,26.0859593,200
567000,1134.849337,26.04776411,200
567180,1131.016412,26.00718774,200
567360,1126.924029,25.96424778,200
567540,1122.572906,25.91896267,600
567720,1117.963832,25.87135177,600
567900,1113.097658,25.82143525,600
568080,1107.975307,25.76923416,600
568260,1102.597772,25.71477041,600
568440,1096.966117,25.65806673,600
568620,1091.081481,25.5991467,0
568800,1084.945075,25.53803473,0
568980,1078.558191,25.47475604,0
569160,1071.922195,25.40933667,0
569340,1065.038537,25.34180347,0
569520,1057.908748,25.27218407,0
569700,1050.534444,25.20050692,50
569880,1042.917325,25.1268012,50
570060,1035.059183,25.05109691,50
570240,1026.961897,24.97342478,50
570420,1018.627441,24.8938163,50
570600,1010.057885,24.8123037,50
570780,1001.255392,24.72891994,50
570960,992.2222301,24.6436987,50
571140,420.894797,24.55667437,100
571320,934.7131027,24.46788204,100
571500,490.3510929,24.37735748,100
571680,506.8392757,24.28513715,100
571860,834.9770153,24.19125815,100
572040,539.3042445,24.09575826,100
572220,534.0859532,23.99867588,100
572400,156.2941078,23.90005004,200
572580,502.5763321,23.79992038,200
572760,172.3026679,23.69832715,200
572940,244.0662168,23.59531119,200
573120,199.9132314,23.49091389,600
573300,309.6082332,23.38517723,600
573480,436.1965578,23.27814371,600
573660,439.0104839,23.16985639,600
573840,242.1339429,23.06035881,600
574020,416.552466,22.94969504,600
574200,70.47133286,22.83790962,0
574380,434.3566861,22.72504757,0
574560,35.35584015,22.61115436,0
574740,17.8092181,22.4962759,0
574920,555.5293175,22.38045853,0
575100,364.9048917,22.26374897,0
575280,714.1313037,22.14619436,50
575460,700.4158268,22.0278422,50
575640,686.5728998,21.90874034,50
575820,672.6086103,21.78893697,50
576000,658.5292377,21.66848059,50
576180,644.3412569,21.54742003,50
576360,630.051343,21.42580438,50
576540,615.6663753,21.30368298,50
576720,601.1934419,21.18110545,100
576900,586.6398438,21.05812161,100
577080,572.0130996,20.9347815,100
577260,557.3209499,20.81113533,100
577440,542.571362,20.68723349,100
577620,527.7725346,20.56312653,100
577800,512.9329023,20.43886508,100
577980,498.0611406,20.31449993,200
578160,483.1661705,20.19008192,200
578340,468.2571637,20.06566196,200
578520,453.3435474,19.941291,200
578700,438.4350092,19.81702001,600
578880,423.5415025,19.69289997,600
579060,408.6732513,19.56898181,600
579240,393.8407557,19.44531643,600
579420,379.0547969,19.32195466,600
579600,364.3264427,19.19894723,600
579780,349.6670529,19.07634474,0
579960,127.2984671,18.95419768,0
580140,8.440009913,18.83255635,0
580320,126.5634905,18.71147087,0
580500,186.9230719,18.59099115,0
580680,144.3452158,18.47116685,0
580860,263.8332847,18.35204737,50
581040,250.0004025,18.23368184,50
581220,236.3385398,18.11611904,50
581400,222.8619365,17.99940745,50
581580,209.5851817,17.88359516,50
581760,196.5232197,17.76872986,50
581940,183.6913562,17.65485885,50
582120,56.76638008,17.54202896,50
582300,111.4936651,17.43028656,100
582480,82.27943332,17.31967751,100
582660,119.1442015,17.21024715,100
582840,123.5452991,17.10204026,100
583020,112.4364717,16.99510104,100
583200,101.675529,16.88947307,100
583380,36.92880242,16.78519931,100
583560,9.307770915,16.68232201,200
583740,5.383833128,16.58088277,200
583920,48.58758622,16.48092242,200
584100,11.51634009,16.38248105,200
584280,20.37377423,16.28559797,600
584460,36.07229125,16.19031165,600
584640,17.44875197,16.09665973,600
584820,23.66339343,16.00467895,600
585000,17.46607269,15.91440517,600
585180,11.84349616,15.82587327,600
585360,0,15.73911718,0
585540,0,15.65416983,0
585720,0,15.57106308,0
585900,0,15.48982775,0
586080,0,15.41049356,0
586260,0,15.33308906,0
586440,0,15.25764166,50
586620,0,15.18417756,50
586800,0,15.11272173,50
586980,0,15.04329785,50
587160,0,14.97592832,50
587340,0,14.91063418,50
587520,0,14.84743512,50
587700,0,14.78634939,50
587880,0,14.72739383,100
588060,0,14.67058377,100
588240,0,14.61593305,100
588420,0,14.56345394,100
588600,0,14.51315713,100
588780,0,14.46505168,100
588960,0,14.419145,100
589140,0,14.3754428,200
589320,0,14.33394904,200
589500,0,14.29466592,200
589680,0,14.25759383,200
589860,0,14.22273129,600
590040,0,14.19007496,600
590220,0,14.15961956,600
590400,0,14.13135785,600
590580,0,14.10528056,600
590760,0,14.08137642,600
590940,0,14.05963203,0
591120,0,14.0400319,0
591300,0,14.02255837,0
591480,0,14.00719155,0
591660,0,13.99390932,0
591840,0,13.9826873,0
592020,0,13.97349873,50
592200,0,13.96631452,50
592380,0,13.96110316,50
592560,0,13.95783067,50
592740,0,13.95646058,50
592920,0,13.9569539,50
593100,0,13.95926904,50
593280,0,13.96336178,50
593460,0,13.96918525,100
593640,0,13.97668985,100
593820,0,13.98582323,100
594000,0,13.99653025,100
594180,0,14.00875291,100
594360,0,14.02243033,100
594540,0,14.03749868,100
594720,0,14.05389117,200
594900,0,14.07153798,200
595080,0,14.0903662,200
595260,0,14.11029982,200
595440,0,14.13125966,600
595620,0,14.15316334,600
595800,0,14.1759252,600
595980,0,14.1994563,600
596160,0,14.22366434,600
596340,0,14.2484536,600
596520,0,14.27372494,0
596700,0,14.2993757,0
596880,0,14.32529971,0
597060,0,14.35138717,0
597240,0,14.37752466,0
597420,0,14.40359506,0
597600,0,14.42947751,50
597780,0,14.45504736,50
597960,0,14.48017612,50
598140,0,14.5047314,50
598320,0,14.52857689,50
598500,0,14.55157226,50
598680,0,14.57357317,50
598860,0,14.59443115,50
599040,0,14.6139936,100
599220,0,14.63210372,100
599400,0,14.64860046,100
599580,0,14.66331847,100
599760,0,14.67608804,100
599940,0,14.68673505,100
600120,0,14.69508092,100
600300,0,14.70094256,200
600480,0,14.70413229,200
600660,0,14.70445784,200
600840,0,14.70172223,200
601020,0,14.69572377,600
601200,0,14.68625597,600
601380,0,14.67310751,600
601560,0,14.65606217,600
601740,0,14.63489876,600
601920,0,14.60939111,600
602100,0,14.57930796,0
602280,0,14.54441294,0
602460,0,14.5044645,0
602640,0,14.45921587,0
602820,0,14.40841496,0
603000,0,14.35180435,0
603180,0,14.28912121,0
603360,0,14.22009724,0
603540,0,14.14445863,0
603720,0,14.06192596,0
603900,0,13.97221421,0
604080,0,13.87503263,0
604260,0,13.77008471,0
604440,0,13.65706814,0
604620,0,13.53567473,0
604800,0,13.40559033,0
604980,0,13.26649483,0
605160,0,13.11806201,0
605340,0,12.95995958,0
605520,0,12.79184903,0
605700,0,12.61338564,0
605880,0,12.42421836,0
606060,0,12.16871,50
606240,0,12.38549528,50
606420,0,12.58948029,50
606600,0,12.78105981,50
606780,0,12.96062382,50
606960,0,13.12855562,50
607140,0,13.28523185,50
607320,0,13.43102257,50
607500,0,13.56629133,100
607680,0,13.69139523,100
607860,0,13.80668498,100
608040,0,13.91250494,100
608220,0,14.00919323,100
608400,0,14.09708174,100
608580,0,14.17649625,100
608760,0,14.24775641,200
608940,0,14.31117588,200
609120,0,14.36706236,200
609300,0,14.41571762,200
609480,0,14.45743761,600
609660,0,14.4925125,600
609840,0,14.52122671,600
610020,0,14.54385903,600
610200,0,14.56068262,600
610380,0,14.57196511,600
610560,0,14.57796862,0
610740,0,14.57894986,0
610920,0,14.57516016,0
611100,0,14.56684554,0
611280,0,14.55424675,0
611460,0,14.53759935,0
611640,0,14.51713376,50
611820,0,14.49307529,50
612000,0,14.46564425,50
612180,0,14.43505595,50
612360,0,14.40152079,50
612540,0,14.36524431,50
612720,0,14.32642723,50
612900,0,14.28526553,50
613080,0,14.24195047,100
613260,0,14.19666869,100
613440,0,14.14960222,100
613620,0,14.10092856,100
613800,0,14.05082073,100
613980,0,13.99944732,100
614160,0,13.94697252,100
614340,0,13.89355623,200
614520,0,13.83935407,200
614700,0,13.78451741,200
614880,0,13.72919349,200
615060,0,13.67352542,600
615240,0,13.61765225,600
615420,0,13.56170899,600
615600,0,13.50582674,600
615780,0,13.45013264,600
615960,0,13.39474999,600
616140,0,13.33979828,0
616320,0,13.28539323,0
616500,0,13.23164686,0
616680,0,13.17866752,0
616860,0,13.12655996,0
617040,0,13.07542534,0
617220,0,13.02536133,50
617400,0,12.97646211,50
617580,0,12.92881847,50
617760,0,12.88251781,50
617940,0,12.83764419,50
618120,0,12.79427844,50
618300,0,12.75249811,50
618480,0,12.7123776,50
618660,0,12.67398816,100
618840,0,12.63739796,100
619020,0,12.60267211,100
619200,0,12.56987273,100
619380,0,12.539059,100
619560,0,12.51028716,100
619740,0,12.48361062,100
619920,0,12.45907996,200
620100,0,12.43674297,200
620280,0,12.41664474,200
620460,0,12.39882764,200
620640,0,12.38333143,600
620820,0,12.37019324,600
621000,0,12.35944768,600
621180,0,12.3511268,600
621360,0,12.34526023,600
621540,0,12.34187512,600
621720,0,12.34099628,0
621900,0,12.34264615,0
622080,0,12.34684486,0
622260,0,12.3536103,0
622440,0,12.36295812,0
622620,0,12.3749018,0
622800,0,12.38945266,50
622980,0,12.40661996,50
623160,0,12.42641086,50
623340,0,12.44883051,50
623520,0,12.47388209,50
623700,0,12.50156682,50
623880,0,12.53188404,50
624060,0,12.56483121,50
624240,0,12.60040395,100
624420,0,12.63859612,100
624600,0,12.67939981,100
624780,0,12.7228054,100
624960,0,12.7688016,100
625140,0,12.81737547,100
625320,0,12.86851249,100
625500,0,12.92219653,200
625680,0,12.97840998,200
625860,0,13.03713371,200
626040,0,13.09834713,200
626220,0,13.16202824,600
626400,0,13.22815363,600
626580,0,13.29669857,600
626760,0,13.36763698,600
626940,0,13.44094152,600
627120,0,13.51658359,600
627300,0,13.59453336,0
627480,0,13.67475985,0
627660,0,13.7572309,0
627840,0,13.84191324,0
628020,0,13.92877254,0
628200,0,14.01777338,0
628380,0,14.10887936,50
628560,0,14.20205307,50
628740,0,14.29725615,50
628920,0,14.39444932,50
629100,0,14.49359239,50
629280,0,14.59464434,50
629460,0,14.69756329,50
629640,0,14.80230658,50
629820,0,14.90883076,100
630000,0,15.01709166,100
630180,0,15.12704438,100
630360,0,15.23864335,100
630540,0,15.35184235,100
630720,0,15.46659453,100
630900,0,15.58285243,100
631080,10,15.70056806,200
631260,30.580028,15.81969286,200
631440,39.12465275,15.94017776,200
631620,47.96413061,16.06197323,200
631800,57.08440568,16.18502926,600
631980,66.47173191,16.30929541,600
632160,76.11266789,16.43472085,600
632340,85.99407172,16.56125438,600
632520,96.10309594,16.68884442,600
632700,106.4271825,16.81743909,600
632880,116.9540577,16.94698621,0
633060,127.6717273,17.07743332,0
633240,138.5684718,17.20872771,0
633420,149.6328412,17.34081645,0
633600,160.8536509,17.47364641,0
633780,172.219976,17.60716429,0
633960,154.1352305,17.74131662,50
634140,61.12293031,17.87604984,50
634320,33.98055624,18.01131025,50
634500,148.4030828,18.14704408,50
634680,67.78163233,18.28319753,50
634860,222.1336977,18.41971673,50
635040,182.3993177,18.55654781,50
635220,211.078427,18.69363692,50
635400,139.411298,18.83093022,100
635580,157.5905847,18.96837396,100
635760,110.9940619,19.10591443,100
635940,1.852299665,19.24349803,100
636120,54.39108496,19.38107128,100
636300,244.6344198,19.51858084,100
636480,238.7009348,19.65597353,100
636660,209.3609589,19.79319632,200
636840,277.8368744,19.93019643,200
637020,247.0241491,20.06692125,200
637200,331.5447218,20.20331844,200
637380,210.8642016,20.33933589,600
637560,1.244517048,20.47492179,600
637740,439.9793328,20.6100246,600
637920,452.2093134,20.74459311,600
638100,464.3892925,20.87857643,600
638280,204.3367381,21.01192403,600
638460,431.1069322,21.14458572,0
638640,329.7466074,21.27651172,0
638820,148.2911259,21.40765264,0
639000,100.053805,21.53795949,0
639180,152.9734304,21.66738373,0
639360,108.141136,21.79587727,0
639540,484.2961094,21.92339247,50
639720,272.6081407,22.04988218,50
639900,582.2358112,22.17529974,50
640080,593.5150746,22.299599,50
640260,604.6841894,22.42273435,50
640440,615.7390012,22.54466069,50
640620,626.6754737,22.66533351,50
640800,637.4896866,22.78470884,50
640980,648.1778319,22.90274329,100
641160,658.7362123,23.0193941,100
641340,669.1612377,23.13461907,100
641520,679.4494235,23.24837666,100
641700,689.5973874,23.36062595,100
641880,699.6018473,23.47132666,100
642060,709.459619,23.58043918,100
642240,719.1676136,23.68792457,200
642420,728.7228354,23.79374456,200
642600,235.8668642,23.89786159,200
642780,747.3634303,24.00023879,200
642960,756.443258,24.10084002,600
643140,765.3592177,24.19962985,600
643320,774.1087471,24.2965736,600
643500,782.6893644,24.39163734,600
643680,791.0986661,24.48478787,600
643860,799.3343257,24.5759928,600
644040,807.3940916,24.66522047,0
644220,815.2757851,24.75244004,0
644400,822.977299,24.83762143,0
644580,811.3994474,24.9207354,0
644760,758.4851891,25.00175349,0
644940,472.5953634,25.08064806,0
645120,561.5543969,25.15739232,50
645300,823.6137914,25.23196029,50
645480,865.2931939,25.30432682,50
645660,871.680108,25.37446765,50
645840,877.872365,25.44235932,50
646020,883.8684311,25.50797928,50
646200,889.6668294,25.57130581,50
646380,895.2661387,25.63231808,50
646560,700.8209251,25.69099613,100
646740,84.76061401,25.74732089,100
646920,388.2414285,25.80127417,100
647100,431.5841969,25.85283868,100
647280,895.5713346,25.90199802,100
647460,149.2843384,25.9487367,100
647640,928.7786671,25.99304013,100
647820,932.7404566,26.03489463,200
648000,936.492711,26.07428744,200
648180,940.0345144,26.1112067,200
648360,389.5602251,26.14564148,200
648540,946.4833353,26.17758178,600
648720,949.3887505,26.20701851,600
648900,617.2629973,26.23394351,600
649080,954.5579215,26.25834955,600
649260,468.7203137,26.28023033,600
649440,958.8671721,26.29958048,600
649620,960.6978511,26.31639556,0
649800,722.1246802,26.33067207,0
649980,76.95279332,26.34240744,0
650160,301.1971185,26.35160004,0
650340,108.9169524,26.35824915,0
650520,577.9759023,26.36235502,0
650700,472.7951714,26.36391881,50
650880,275.5888113,26.36294262,50
651060,618.7249248,26.35942948,50
651240,967.3765732,26.35338334,50
651420,967.0245828,26.3448091,50
651600,966.4531622,26.33371258,50
651780,965.6622757,26.32010051,50
651960,964.6519327,26.30398057,50
652140,963.4221877,26.28536133,100
652320,961.9731415,26.26425229,100
652500,960.3049412,26.24066388,100
652680,958.4177813,26.21460742,100
652860,956.311904,26.18609515,100
653040,953.9876,26.1551402,100
653220,951.4452095,26.1217566,100
653400,948.6851226,26.0859593,200
653580,945.7077806,26.04776411,200
653760,942.5136768,26.00718774,200
653940,939.1033572,25.96424778,200
654120,935.477422,25.91896267,600
654300,931.6365263,25.87135177,600
654480,927.5813813,25.82143525,600
654660,923.3127557,25.76923416,600
654840,918.8314766,25.71477041,600
655020,914.138431,25.65806673,600
655200,909.2345672,25.5991467,0
655380,904.120896,25.53803473,0
655560,898.7984921,25.47475604,0
655740,893.2684958,25.40933667,0
655920,887.5321143,25.34180347,0
656100,881.5906236,25.27218407,0
656280,875.4453698,25.20050692,50
656460,869.097771,25.1268012,50
656640,862.5493189,25.05109691,50
656820,855.8015808,24.97342478,50
657000,848.8562012,24.8938163,50
657180,841.7149038,24.8123037,50
657360,834.3794936,24.72891994,50
657540,826.8518584,24.6436987,50
657720,350.7456642,24.55667437,100
657900,778.9275856,24.46788204,100
658080,408.6259107,24.37735748,100
658260,422.3660631,24.28513715,100
658440,695.8141794,24.19125815,100
658620,449.4202037,24.09575826,100
658800,445.0716277,23.99867588,100
658980,130.2450899,23.90005004,200
659160,418.8136101,23.79992038,200
659340,143.5855566,23.69832715,200
659520,203.388514,23.59531119,200
659700,166.5943595,23.49091389,600
659880,258.006861,23.38517723,600
660060,363.4971315,23.27814371,600
660240,365.8420699,23.16985639,600
660420,201.7782857,23.06035881,600
660600,347.127055,22.94969504,600
660780,58.72611071,22.83790962,0
660960,361.9639051,22.72504757,0
661140,29.46320012,22.61115436,0
661320,14.84101508,22.4962759,0
661500,462.9410979,22.38045853,0
661680,304.0874098,22.26374897,0
661860,595.1094198,22.14619436,50
662040,583.6798557,22.0278422,50
662220,572.1440832,21.90874034,50
662400,560.5071753,21.78893697,50
662580,548.7743647,21.66848059,50
662760,536.9510474,21.54742003,50
662940,525.0427858,21.42580438,50
663120,513.0553128,21.30368298,50
663300,500.9945349,21.18110545,100
663480,488.8665365,21.05812161,100
663660,476.677583,20.9347815,100
663840,464.4341249,20.81113533,100
664020,452.1428017,20.68723349,100
664200,439.8104455,20.56312653,100
664380,427.4440853,20.43886508,100
664560,415.0509505,20.31449993,200
664740,402.6384754,20.19008192,200
664920,390.2143031,20.06566196,200
665100,377.7862895,19.941291,200
665280,365.3625077,19.81702001,600
665460,352.9512521,19.69289997,600
665640,340.5610428,19.56898181,600
665820,328.2006298,19.44531643,600
666000,315.8789974,19.32195466,600
666180,303.6053689,19.19894723,600
666360,291.3892108,19.07634474,0
666540,106.0820559,18.95419768,0
666720,7.033341594,18.83255635,0
666900,105.4695754,18.71147087,0
667080,155.7692266,18.59099115,0
667260,120.2876798,18.47116685,0
667440,219.8610705,18.35204737,50
667620,208.3336688,18.23368184,50
667800,196.9487832,18.11611904,50
667980,185.7182804,17.99940745,50
668160,174.6543181,17.88359516,50
668340,163.7693497,17.76872986,50
668520,153.0761302,17.65485885,50
668700,47.30531673,17.54202896,50
668880,92.91138758,17.43028656,100
669060,68.56619443,17.31967751,100
669240,99.28683457,17.21024715,100
669420,102.9544159,17.10204026,100
669600,93.69705978,16.99510104,100
669780,84.72960753,16.88947307,100
669960,30.77400201,16.78519931,100
670140,7.756475763,16.68232201,200
670320,4.486527607,16.58088277,200
670500,40.48965519,16.48092242,200
670680,9.596950077,16.38248105,200
670860,16.97814519,16.28559797,600
671040,30.0602427,16.19031165,600
671220,14.54062664,16.09665973,600
671400,19.71949452,16.00467895,600
671580,14.55506057,15.91440517,600
671760,9.869580134,15.82587327,600
671940,0,15.73911718,0
672120,0,15.65416983,0
672300,0,15.57106308,0
672480,0,15.48982775,0
672660,0,15.41049356,0
672840,0,15.33308906,0
673020,0,15.25764166,50
673200,0,15.18417756,50
673380,0,15.11272173,50
673560,0,15.04329785,50
673740,0,14.97592832,50
673920,0,14.91063418,50
674100,0,14.84743512,50
674280,0,14.78634939,50
674460,0,14.72739383,100
674640,0,14.67058377,100
674820,0,14.61593305,100
675000,0,14.56345394,100
